3.91357922565131	362.4
5.27964249795923	387
6.56149056530558	411.6
7.76890664130437	436.2
8.91006235807875	460.8
9.99185338342379	485.4
11.0201519778819	510
12	534.6
12.9357584540675	559.2
13.8312248180761	583.8
14.6897261389506	608.4
15.5141936635386	633
16.3072232327727	657.6
17.0711245786183	682.2
17.807961884207	706.8
18.5195874018176	731.4
19.2076695074741	756
19.8737162616673	780.6
20.519095313265	805.2
21.1450508072341	829.8
21.7527178216231	854.4
22.3431347547915	879
22.9172540024918	903.6
23.4759512005269	928.2
24.0200332581945	952.8
24.3599773261584	968.5
25.0672771411518	1002
25.5717680055648	1026.6
26.064311955731	1051.2
26.5454617595939	1075.8
