129.1833047	0.01
14.67055849	0.1
1.694022523	1
0.374804442	5
0.194348884	10
0.131702326	15
0.099580544	20
0.079947373	25
0.066664079	30
0.05705823	35
0.049776601	40
0.044059335	45
0.039446271	50
0.035642153	55
0.032448671	60
0.029727593	65
0.027379563	70
0.025331295	75
0.023527532	80
0.021925804	85
0.020492923	90
0.019202567	95
0.018033575	100
0.016968735	105
0.015993883	110
0.015097248	115
0.014268949	120
0.013500621	125
0.012785122	130
0.012116308	135
0.011488859	140
0.01089814	145
0.010340092	150
0.00981114	155
0.00930813	160
0.008828262	165
0.008369274	170
0.007926812	175
0.007498714	180
0.007081823	185
0.006672623	190
0.006266766	195
0.005858251	200
0.005437717	205
0.004987642	210
0.004463016	215
0.003576779	220
