5.4645	116.19
5.574	117.15
5.6828	118.057
5.7907	118.952
5.898	119.824
6.005	120.678
6.111	121.516
6.2165	122.337
6.3215	123.141
6.426	123.932
6.53	124.708
6.6335	125.469
6.7365	126.218
6.8459	126.954
6.9411	127.678
7.0419	128.37
7.04272	128.389
7.04559	129.087
7.04844	129.785
7.05128	130.484
7.05412	131.184
7.05695	131.885
7.05977	132.586
7.06259	133.288
7.06540	133.990
7.06820	134.694
7.07100	135.397
7.07379	136.102
7.07657	136.806
7.07935	137.512
7.08212	138.218
7.08488	138.924
7.08764	139.631
7.09039	140.339
7.09314	141.047
7.09588	141.755
7.09862	142.464
7.10134	143.174
7.10407	143.883
7.10679	144.594
7.10950	145.304
7.11221	146.016
7.11491	146.727
7.11760	147.439
7.12030	148.152
7.12298	148.864
7.12566	149.578
7.12834	150.291
7.13101	151.005
7.13367	151.720
7.13633	152.434
7.13899	153.149
7.14164	153.865
7.14428	154.581
7.14692	155.297
7.14956	156.013
7.15219	156.730
7.15482	157.447
7.15744	158.165
7.16005	158.883
7.16267	159.601
7.16527	160.319
7.16788	161.038
7.17047	161.757
7.17307	162.477
7.17566	163.196
7.17824	163.916
7.18082	164.637
7.18340	165.357
7.18597	166.078
7.18853	166.799
7.19110	167.521
7.19365	168.243
7.19621	168.965
7.19876	169.687
7.20130	170.410
7.20384	171.132
7.20638	171.856
7.20891	172.579
7.21144	173.302
7.21397	174.026
7.21649	174.751
7.21900	175.475
7.22152	176.199
7.22402	176.924
7.22653	177.649
7.22903	178.375
7.23152	179.100
7.23402	179.826
7.23651	180.552
7.23899	181.278
7.24147	182.005
7.24395	182.732
7.24642	183.459
7.24889	184.186
7.25135	184.913
7.25382	185.641
7.25627	186.368
7.25873	187.096
7.26118	187.825
7.26362	188.553
7.26607	189.281
7.26753	189.719
7.26997	190.448
7.27240	191.177
7.27483	191.906
7.27726	192.636
7.27968	193.365
7.28210	194.095
7.28451	194.825
7.28692	195.555
7.28933	196.286
7.29174	197.016
7.29414	197.747
7.29654	198.478
7.29893	199.209
7.30132	199.941
